Feature,R2,RMSE,MAE,Correlation,P_value
CLIP1,0.0029351115226745605,0.5761369856276497,0.48264122009277344,0.63254184,4.565348623967372e-05
MORC2,0.0029111504554748535,0.6267586284571514,0.5104450583457947,0.537796,0.0008625243605225386
TIMM29,0.0028899312019348145,0.6395071324941655,0.5379647016525269,0.39082995,0.020265381611849154
CEP290,0.0028699636459350586,1.1319085559473407,0.9783347249031067,0.4895747,0.0028363859348944495
TPM3,0.002850651741027832,0.6339097106553288,0.515769898891449,0.28625908,0.09549045409248878
ARHGAP35,0.002841770648956299,0.5477057822298536,0.4341556131839752,0.45705062,0.005776472844937808
STX17,0.002831101417541504,0.4048885126076085,0.32440194487571716,0.42722112,0.010476242921724235
MEN1,0.0027868151664733887,0.4362331679794188,0.35238489508628845,0.48560366,0.0031052103622763896
PEX11B,0.0027582645416259766,0.49805212579091024,0.40775710344314575,0.39850014,0.017735462572088113
COASY,0.0027486085891723633,0.48849635154665766,0.3914698362350464,0.54562175,0.0006989563954414206
LGMN,0.0027440786361694336,0.4797402573441588,0.38766393065452576,0.601214,0.0001337247321603058
TBC1D10A,0.0027324557304382324,0.47773716723794973,0.3878483474254608,0.33492708,0.04921632841975465
ETFA,0.0027294158935546875,1.2033033857995548,0.979464590549469,0.7979123,9.455746703128959e-09
THYN1,0.002727687358856201,0.8307528995643545,0.6605110168457031,0.73248714,5.671213743517899e-07
BCKDHA,0.002721548080444336,0.38857948700391076,0.3024477958679199,0.2355477,0.17314545751605295
SLC25A24,0.002633988857269287,1.1139077013498313,0.9313881993293762,0.7213458,1.0135667585709591e-06
SEPTIN6,0.0025973916053771973,0.4457942799222596,0.32187092304229736,0.29782698,0.0822713160348173
POLRMT,0.0025753378868103027,0.3501344392784959,0.2828079164028168,0.421762,0.01161824101321387
GOLGA1,0.0025655627250671387,0.7743188864487449,0.6732594966888428,0.58166593,0.0002474923759957303
TMCO1,0.0025313496589660645,0.7565868336901586,0.6273623704910278,0.72095174,1.0340714974167237e-06
CTSD,0.002524256706237793,1.3395153121329366,1.1638827323913574,0.77412003,4.8958753879593806e-08
CLTB,0.0024889707565307617,0.650126864817328,0.552689254283905,0.68341255,6.0505027846539965e-06
RAB6B,0.0024497509002685547,0.5061647237374693,0.40735119581222534,0.27045324,0.11609922685491426
PTGES2,0.0024366378784179688,0.4696640004708876,0.3761897087097168,0.4909235,0.0027498005552155152
MISP,0.002382338047027588,1.3062948958425027,1.1367671489715576,0.8656617,1.9143815727988435e-11
CST3,0.002373814582824707,0.7945661944091386,0.5626110434532166,0.5493373,0.000631403356992918
RAD21,0.0023661255836486816,0.5334063970418204,0.41856884956359863,0.39517546,0.01879762237258257
PPIL2,0.00235903263092041,0.5479881130046527,0.4027300179004669,0.31551978,0.06484443822648112
DDI2,0.002357661724090576,0.9601061566588032,0.7874453067779541,0.6589896,1.6736066568523446e-05
GULP1,0.00234377384185791,0.455254598298959,0.32468366622924805,0.36614186,0.030525559937122537
ELOA,0.002331972122192383,0.4070871237920321,0.30915093421936035,0.4400029,0.008168943227961072
AARS2,0.0023163557052612305,0.405133105881061,0.3414019048213959,0.27880585,0.10482936841239696
JAM3,0.0023040771484375,0.5231357957553204,0.41891834139823914,0.2791911,0.10433027115475425
P4HA1,0.0022926926612854004,1.0733874624436648,0.8701450228691101,0.5620822,0.00044149602507933215
RBM12B,0.002274751663208008,0.49515391858732605,0.40585771203041077,0.20032193,0.24857316188449863
GATAD2B,0.002266228199005127,0.7733373480793998,0.6561018228530884,0.5186407,0.0014132890463774718
USP9X,0.0022652745246887207,0.5754272563225994,0.4470464885234833,0.31915525,0.06165306979238278
NDUFS6,0.002264261245727539,0.6681058865588613,0.5485746264457703,0.41356266,0.013530335471824018
USP11,0.0022587180137634277,0.9036242824186957,0.7024432420730591,0.54249597,0.000760662726188464
ADA,0.002253293991088867,0.5746597879935554,0.4291655421257019,0.14844325,0.3947485643298654
SMPD4,0.0022521018981933594,0.34809336881567904,0.2971644699573517,0.1815496,0.29659647886781504
RAB25,0.0022433996200561523,0.5937276384258632,0.4680054187774658,0.66155434,1.5105296201593457e-05
STAU1,0.0022397637367248535,0.5548007204799883,0.46284767985343933,0.17430457,0.31661290421816457
PRKACA,0.002238929271697998,0.5702836016296534,0.48404425382614136,0.25500852,0.1392931896065295
ARL6IP4,0.0022273659706115723,0.5199394916670986,0.4169735312461853,0.6211048,6.850007250578169e-05
GMDS,0.002189457416534424,0.8727670174073042,0.7186529040336609,0.65179676,2.2198103509630978e-05
MRPL52,0.00218808650970459,0.635269598800038,0.5199792385101318,0.6779188,7.669709920926618e-06
MRPS26,0.0021776556968688965,0.43180234822420566,0.34125539660453796,0.34785903,0.040592547717069154
JPT2,0.002163410186767578,1.2504182592625672,0.9849938750267029,0.6267691,5.614242874874345e-05
PBRM1,0.0021445155143737793,0.7424255792332105,0.5819204449653625,0.5730135,0.0003210460100712677
GPN1,0.0021368861198425293,0.4077614580564137,0.3437452018260956,0.33865955,0.04658921680456002
DCUN1D1,0.0021339058876037598,0.48756611143451206,0.3772636353969574,0.18586044,0.28507854019907297
PSMB8,0.0021038055419921875,0.8176155078140406,0.6858645677566528,0.33314645,0.05051072096050302
NUCB2,0.002102673053741455,0.6634584484485553,0.46698543429374695,0.35542879,0.03614028454205353
LSR,0.0021025538444519043,0.7465459441899734,0.607474148273468,0.4378707,0.008520567258302057
LMNA,0.0021009445190429688,2.3965796814662137,2.1349825859069824,0.71861863,1.163492704753454e-06
EIF3A,0.00206679105758667,0.5878490293875226,0.43133020401000977,0.2727527,0.11290982514381358
ANXA2,0.0020207762718200684,2.4792545741120686,2.2107160091400146,0.70392275,2.382908072154919e-06
TAF15,0.002017080783843994,0.458910201552162,0.3595225214958191,0.20356241,0.2408420063645049
MLEC,0.0020120739936828613,0.7943823480753943,0.6375884413719177,0.64054096,3.4039079498494136e-05
PLXNB2,0.0020083189010620117,0.7300448896375655,0.6138779520988464,0.383547,0.022938510964421843
COG5,0.0019817352294921875,0.38689763334190835,0.30317503213882446,0.41491956,0.01319672728710459
ACSL4,0.0019608139991760254,0.6379812396992373,0.5266122221946716,0.5622862,0.00043892364366697435
PPIC,0.0019332170486450195,1.39042130596487,1.1316529512405396,0.6311783,4.7956963493609325e-05
FDXR,0.0019270777702331543,0.8848298241100276,0.6871741414070129,0.24742588,0.1518514091912783
QKI,0.0019177794456481934,0.7191896752367435,0.604163646697998,0.21354674,0.21804388109031764
EEFSEC,0.0018839240074157715,0.53549629044873,0.43722406029701233,0.56310076,0.00042878159997648585
ITGA5,0.001883864402770996,1.2936176158603236,1.030871868133545,0.44306827,0.007685160816200205
RRS1,0.0018756985664367676,0.6406533769975095,0.5312249064445496,0.23692313,0.17057630556415418
CHDH,0.0018732547760009766,0.5554679162385373,0.3943924605846405,0.31274438,0.06736722492897386
HLA-A,0.0018704533576965332,1.595813836093983,1.359998106956482,0.7635648,9.544902756728546e-08
GTF2E1,0.0018618106842041016,0.28085573695430277,0.21671472489833832,0.27178103,0.11424954232628715
ITGA3,0.001826941967010498,2.200886231431519,1.9763340950012207,0.5362144,0.000899417176803183
S100A6,0.0018256306648254395,1.5168830133893663,1.2513715028762817,0.72509855,8.361067693218098e-07
ENDOD1,0.0018249750137329102,1.2392973476443399,1.0324610471725464,0.5893722,0.00019507927718075772
CTNNB1,0.0018048286437988281,1.0336335697130212,0.8349804282188416,0.7489106,2.283203463951459e-07
WDR3,0.0017982125282287598,0.3585276357833833,0.27032676339149475,0.25829786,0.13408908237702308
RAB1A,0.001786649227142334,0.4665336824576389,0.3760947287082672,0.45316118,0.006261265107023264
ERLIN1,0.0017597079277038574,0.8489338260850015,0.7280810475349426,0.6821119,6.402795273311558e-06
TTN,0.0017493367195129395,0.3064940278309992,0.23160572350025177,0.09780873,0.5761804850394201
KRT8,0.0017348527908325195,3.3031853763255694,2.773270845413208,0.87015396,1.1309748391189791e-11
RAB6A,0.0017310380935668945,0.4749742055464553,0.3631141781806946,0.33589786,0.048521856389926094
MSRB2,0.0017246603965759277,0.7438375100977197,0.6032768487930298,0.19633664,0.2583059584768067
AURKB,0.0017178058624267578,0.3940406808704008,0.3336489498615265,0.07659777,0.6618613290966618
APOOL,0.0017167925834655762,0.49054747533905774,0.3864680826663971,0.42294568,0.011362058460195388
MRI1,0.0017163753509521484,0.6742292233180757,0.5348259806632996,0.4645996,0.0049269821031067695
SPINT1,0.001698315143585205,0.9725076033287643,0.7747513651847839,0.41529784,0.01310497968322608
DNAJC3,0.0016805529594421387,0.6473504572029883,0.5091465711593628,0.53657794,0.0008908152190458469
MYO1B,0.0016540884971618652,0.6086231141357914,0.4880477786064148,0.56018955,0.00046601316490182417
MSI2,0.0016025304794311523,0.6801371566858249,0.5403684377670288,0.6424304,3.171987995641396e-05
VPS26A,0.0015885233879089355,0.452482293873217,0.3533663749694824,0.14035392,0.4212922220744319
GRB2,0.0015838146209716797,0.8481303352744748,0.6795787215232849,0.38035616,0.024198396035766512
UQCC3,0.0015772581100463867,0.4596170326281021,0.37044674158096313,0.2900291,0.09101549850263113
TPM1,0.001558840274810791,1.1828752105496632,0.9685547947883606,0.6153788,8.34330114469876e-05
MTHFD1L,0.0015338659286499023,0.4279396748911637,0.34002402424812317,0.20662835,0.2336774706376723
GPRC5A,0.0015291571617126465,1.0151365426023475,0.8733011484146118,0.44757947,0.007017796488790445
ANXA5,0.0015202760696411133,1.0541268447973826,0.7866581678390503,0.34118962,0.04487327800738152
CHCHD6,0.0015201568603515625,0.6964060081941982,0.503937840461731,0.4084745,0.01484522802234434
TST,0.0015066266059875488,1.0135897270535614,0.8537678718566895,0.61622643,8.10522844891315e-05
LEO1,0.0015049576759338379,0.34597141824967736,0.26042091846466064,0.33419442,0.049745669712261215
TAGLN2,0.0014829039573669434,1.0402902792255966,0.8558158278465271,0.08366129,0.6327847070307046
SRPK1,0.0014777779579162598,0.568741686204783,0.4458495080471039,0.18418671,0.2895156616383845
EPPK1,0.0014697909355163574,1.0574052621236094,0.8269752860069275,0.6062411,0.00011340070691673804
ALG5,0.00145643949508667,0.5953427584910544,0.461652547121048,0.34516233,0.04228178820250842
RANGRF,0.001449286937713623,0.3445514850340048,0.2717604637145996,0.17618003,0.3113523066350852
FKBP9,0.0014439225196838379,0.8478855930292584,0.6693408489227295,0.46120477,0.0052946437065793
UCHL5,0.0014265775680541992,0.6834746338742471,0.5422959327697754,0.5843497,0.00022796306113431698
FN3KRP,0.0013810992240905762,0.48134964926847457,0.36796221137046814,0.28128475,0.1016495323651073
HDAC7,0.0013582110404968262,0.37063194451733317,0.30103275179862976,0.119664624,0.49353217076338113
SYNGR2,0.0013506412506103516,0.6373353558525544,0.5428808927536011,0.68337464,6.060516098382393e-06
KIAA1522,0.0013099908828735352,0.6696628703805207,0.5544518828392029,0.5756178,0.00029708821747824194
LEMD2,0.0013018250465393066,0.7718217715547407,0.6135697364807129,0.53654605,0.0008915681401774131
HTATIP2,0.0012957453727722168,0.867169010549478,0.7234554886817932,0.61482704,8.501664105624608e-05
RCC1,0.0012783408164978027,0.5916209950975455,0.4745778739452362,0.2032111,0.2416722688096267
SHMT1,0.0012607574462890625,0.5651267496920211,0.44886061549186707,0.12605055,0.4705845683321392
ZEB2,0.0012524724006652832,0.5447028755736079,0.4268917143344879,0.24766816,0.15143792994887717
MRPL15,0.0012331008911132812,0.4144898314764513,0.3401918411254883,0.2540831,0.14078343469020868
THOC6,0.0012281537055969238,0.3684632075095674,0.28601592779159546,0.3900283,0.02054630920045994
KDSR,0.0012128949165344238,0.5969405782334843,0.4607023596763611,0.41015774,0.014398856295405682
TTC4,0.0012090206146240234,0.4564883439131252,0.36746713519096375,0.20083821,0.24733042172498043
NIPSNAP3A,0.0011864900588989258,0.586305299399752,0.45197027921676636,0.18315658,0.2922684414201082
CDCA3,0.0011832118034362793,0.4720329714973826,0.39755845069885254,0.16839471,0.33355173893127515
SMAP1,0.0011803507804870605,0.4196787285473972,0.3210039436817169,0.27325964,0.11221574441408147
CISD2,0.0011740922927856445,0.5724870949752429,0.42571133375167847,0.4454622,0.007324562188718746
DNTTIP1,0.0011705756187438965,0.4449171184925234,0.35241344571113586,0.314654,0.06562333233295871
CAMSAP3,0.0011646747589111328,0.4012243011896367,0.3231574296951294,0.30690134,0.07292977845755585
YY1,0.0011625885963439941,0.5817802451205423,0.43093574047088623,0.2837062,0.09861478139199202
PTPRJ,0.0011573433876037598,0.7768722330966329,0.6296587586402893,0.7787228,3.6184542381207e-08
DCAF7,0.0011400580406188965,0.7020574518710099,0.5572792887687683,0.7101684,1.7664453876483111e-06
SEC24A,0.0011321306228637695,0.5066869439545146,0.3939807116985321,0.28874794,0.09251779238062063
ACADSB,0.001084446907043457,0.7902169799398672,0.6068095564842224,0.39574564,0.01861178924730104
ARFIP1,0.0010793209075927734,0.5883113838168191,0.45492127537727356,0.4152365,0.013119834297653203
GPC6,0.0010733604431152344,0.7457162191481287,0.6114882826805115,0.58191633,0.00024560940343215903
STT3B,0.0010311603546142578,0.6441269733747401,0.5359576344490051,0.67641366,8.177450943065303e-06
COG1,0.0010303854942321777,0.3825263880995747,0.30383020639419556,0.40681252,0.015297287766809166
COG6,0.0010182857513427734,0.44935350470139174,0.3613424599170685,0.15973976,0.3593434120264971
AGRN,0.0010065436363220215,0.9154149345053976,0.7698674201965332,0.7443503,2.9595204370093353e-07
MRPL21,0.001000523567199707,0.4692957085788152,0.38104167580604553,0.22540747,0.1929408240695257
AHCTF1,0.001000046730041504,0.38658584854183237,0.2973327338695526,0.2102795,0.2253351605424125
CLASP2,0.000981152057647705,0.5072401783040719,0.34288355708122253,0.2444359,0.15702287138117133
FAF2,0.0009711384773254395,0.6602426957633135,0.5784801840782166,0.84060264,2.645855132038839e-10
TPM2,0.000957489013671875,1.0554043629487988,0.9004491567611694,0.31655136,0.06392599262334737
HDAC1,0.0009474754333496094,0.3332640034379811,0.2663152515888214,0.073100194,0.6764445374427491
HACD3,0.0009440779685974121,0.4575797319245613,0.37448516488075256,0.20833309,0.22975662210081538
SDF4,0.0009301304817199707,0.6656043385267422,0.507110595703125,0.21189722,0.2217044224226021
HCCS,0.0009261369705200195,0.5896911423676303,0.4984555244445801,0.3715862,0.027958611475691366
NME7,0.0009093880653381348,0.560671775805743,0.38731786608695984,0.12915404,0.4596387632995095
NOP14,0.0009093284606933594,0.49708876360090587,0.4207436144351959,0.30093998,0.078967800194922
