Feature,R2,RMSE,MAE,Correlation,P_value
AHCTF1,0.003795146942138672,0.3860446371954761,0.2968403995037079,0.23266774,0.17861400245388492
TMEM214,0.0037913918495178223,0.6867395009452335,0.5869717001914978,0.8674427,1.5573844164796974e-11
MRPL54,0.0037850141525268555,0.4186157317333005,0.33933109045028687,0.50353485,0.0020453018558021885
GATC,0.003770589828491211,0.4681761567006214,0.3662656247615814,0.5349915,0.0009288887311453473
NCSTN,0.0037139058113098145,0.7358653185003273,0.5758492350578308,0.49725893,0.0023731888925340927
PALLD,0.0036663413047790527,0.517868449999071,0.41179201006889343,0.25046438,0.14672388041233186
DDX10,0.0036606788635253906,0.4504297270926588,0.35743966698646545,0.18823782,0.2788516716864479
SLC2A1,0.0036249756813049316,1.1276106742453793,0.9518097043037415,0.722695,9.461377807266756e-07
THOC6,0.0035935044288635254,0.3680266470422473,0.2848481237888336,0.43220028,0.009519072617529283
NDUFA9,0.003585517406463623,0.5149902714115967,0.4102044701576233,0.35491678,0.03642833630791032
AAAS,0.0035829544067382812,0.44133354533481883,0.3424215018749237,0.39992148,0.01729697806376492
DPP7,0.003572404384613037,0.5717751806724803,0.4596474766731262,0.42296663,0.011357586884168557
EI24,0.0035659074783325195,0.6156063590156317,0.47114911675453186,0.4852196,0.003132349684183666
PDF,0.00356215238571167,0.656704359348432,0.5326030254364014,0.45199952,0.006412671317547742
FKBP9,0.0035501718521118164,0.8469908955229958,0.6685159206390381,0.4376261,0.008561720644993614
AGPAT1,0.0035256147384643555,0.4320685392984331,0.3350197374820709,0.28665185,0.09501651921105427
TPM1,0.003524601459503174,1.181710233293243,0.9690905809402466,0.61537844,8.343436834654353e-05
SSR3,0.003476083278656006,0.6849131902277019,0.5661887526512146,0.7497912,2.1702810064886908e-07
SMPD4,0.0034593939781188965,0.34788270068786326,0.2969750165939331,0.2258762,0.19199226217700519
CCNA2,0.0034522414207458496,0.4018299562831018,0.32882702350616455,0.38113573,0.02388545590450005
CD109,0.0034402012825012207,0.7378421668583837,0.6007197499275208,0.5646539,0.00041002319872691
NNMT,0.003389596939086914,0.6195156995017095,0.4951624870300293,0.35493016,0.03642080121586597
CISD2,0.0033842921257019043,0.5718533329428869,0.4279405176639557,0.50120527,0.0021620677229229387
ZNF330,0.0033469796180725098,0.32372137779025834,0.2488548308610916,0.4627216,0.005127552660818895
DSG2,0.0033434629440307617,1.2885985493215009,1.0814127922058105,0.80950737,3.9137851409756155e-09
APOOL,0.0033202767372131348,0.4901533629819114,0.38593950867652893,0.44964212,0.006729584490814413
ARID3A,0.003300011157989502,0.4714177670081891,0.40550318360328674,0.55855805,0.0004881104953736137
CDCA3,0.003204166889190674,0.47155519979095784,0.3987452983856201,0.1777753,0.3069210582466185
CRIP1,0.003186345100402832,1.008431946579874,0.6704810857772827,0.20054229,0.24804210002482283
VPS26A,0.003147602081298828,0.452128861005569,0.35142141580581665,0.19892964,0.25194507249392556
KRT8,0.003145277500152588,3.30085102436423,2.7676565647125244,0.8735035,7.54135556154313e-12
NDUFV1,0.0031418204307556152,0.5454939980128629,0.41687098145484924,0.3764091,0.025835474713810765
UPF3B,0.003113985061645508,0.7513075001398482,0.6022717356681824,0.7484318,2.3468625721693683e-07
ADA,0.003101646900177002,0.5744154197575664,0.42938390374183655,0.16129369,0.3546266384877995
GPRC5A,0.003070831298828125,1.0143525001348024,0.8739365935325623,0.6478081,2.588027178057471e-05
NOP2,0.003050684928894043,0.7372174950383992,0.5994965434074402,0.53825474,0.0008520778922993809
RPP38,0.0030222535133361816,0.3605819420587476,0.28089839220046997,0.26098633,0.12994350585079284
DHCR7,0.0030131936073303223,0.5983750502469002,0.4663010835647583,0.5205208,0.0013481355510453685
SNAP23,0.003008127212524414,0.9391317472140613,0.793007493019104,0.6774465,7.825858079389463e-06
PCYOX1,0.0029783248901367188,0.7956763583715576,0.6527701616287231,0.47741926,0.003729893493964606
LSR,0.0029134750366210938,0.7462425682681842,0.6090570688247681,0.75414944,1.6832060465138264e-07
EHD2,0.002907991409301758,0.7175339487398117,0.5219711661338806,0.33211598,0.05127211584702716
MCCC1,0.002904534339904785,0.8078062857826027,0.6890867948532104,0.6338551,4.352996136735892e-05
ACADSB,0.002890169620513916,0.7895024649911948,0.6061472296714783,0.36083233,0.03321166608979901
PSMB8,0.002886474132537842,0.81729482817559,0.685145378112793,0.34134117,0.044772154117245534
SLC25A12,0.0028259754180908203,0.5158804636343113,0.4169752299785614,0.38719988,0.02156341849602916
PSMG4,0.002818882465362549,0.34533853216995647,0.2597489356994629,0.35952243,0.033903169603216314
HLA-C,0.002798140048980713,1.3473925346311522,1.1423481702804565,0.79164445,1.4882815137088007e-08
ALG5,0.002776622772216797,0.5949490887234271,0.4595431089401245,0.3093732,0.07053445093430448
SDSL,0.0027484893798828125,0.5507368245706854,0.4173037111759186,0.37016112,0.028612749241293683
NUP155,0.0027478933334350586,0.46511749413658715,0.365803986787796,0.19335161,0.2657587072997639
MISP,0.002744317054748535,1.3060578784472945,1.1369777917861938,0.8585344,4.249791657007549e-11
ANK2,0.002709805965423584,0.5173298366176929,0.4195517599582672,0.46280074,0.005118959194871001
MSI2,0.0026705265045166016,0.6797732814282664,0.5399484634399414,0.73006696,6.449051578560692e-07
REEP5,0.0026644468307495117,0.7753889338477307,0.6413492560386658,0.8786546,3.9522132345895335e-12
PON2,0.0026193857192993164,1.3562134557626069,1.109625220298767,0.8702385,1.1196068886558614e-11
CHD2,0.0026058554649353027,0.41008314661958306,0.3155173659324646,0.46115443,0.005300264765596967
MTIF2,0.0025930404663085938,0.5559304776962407,0.45260727405548096,0.5444733,0.0007210928522083735
NFYC,0.0025703907012939453,0.629384871616623,0.5170475840568542,0.47241148,0.004163533106206506
ARPC5L,0.0025697946548461914,0.48779609992289114,0.4060206711292267,0.2828693,0.09965571447823691
BCKDHA,0.002554774284362793,0.3886119662173115,0.30107372999191284,0.13452376,0.44102590929135027
ENSA,0.0025510191917419434,0.8460979993436979,0.72662752866745,0.5347251,0.0009354189997574043
NUCB2,0.0025452375411987305,0.6633113202758754,0.46732383966445923,0.3492786,0.03972547401602216
H6PD,0.0025446414947509766,0.5515788640520652,0.4263036549091339,0.41821888,0.012414417073842887
NDUFA12,0.002535700798034668,0.5597629980969333,0.4575667679309845,0.34747177,0.04083175881264215
CHDH,0.0025253891944885254,0.5552864333492692,0.39516112208366394,0.37502247,0.02643182112466408
THYN1,0.002523958683013916,0.8308377728077372,0.6610833406448364,0.70386064,2.389920853166227e-06
CD44,0.0025163888931274414,1.287632559461283,1.1040312051773071,0.41314608,0.013634179745069709
PPA2,0.0025037527084350586,0.7454045492786223,0.5921586155891418,0.72155184,1.002988845818277e-06
MTHFD1L,0.0024813413619995117,0.42773658717031937,0.3416880965232849,0.18031175,0.29995763644713286
RNF149,0.0024743080139160156,0.5433538429752003,0.4315483868122101,0.54351556,0.000740025164206318
GSTK1,0.0024734139442443848,1.3303366702471309,1.1492359638214111,0.68089455,6.749378172591424e-06
CDH13,0.002454519271850586,1.0408119446140156,0.8831740617752075,0.55208486,0.0005852399456510612
CLPTM1,0.0024411678314208984,0.866290995135596,0.6777163743972778,0.7187258,1.157237152144831e-06
TRUB2,0.002414107322692871,0.5108682393018011,0.3427022397518158,0.46530795,0.004853108609417386
ETFA,0.0023938417434692383,1.2035058149602214,0.9814112782478333,0.7641023,9.233593224382678e-08
MBOAT7,0.002387523651123047,1.1713189904118773,0.9614164233207703,0.67295307,9.462855054796488e-06
BAG3,0.002288341522216797,0.61428723772706,0.49182048439979553,0.6217516,6.697455373695939e-05
DDR1,0.00228118896484375,0.587588058121943,0.4717901945114136,0.69519895,3.5749490552314243e-06
DHTKD1,0.002273857593536377,0.7464057709307268,0.5606502890586853,0.5325807,0.0009895006962021996
IGF1R,0.00223386287689209,0.7225383765512351,0.6002939939498901,0.45848206,0.005606354419183238
HABP4,0.0022053122520446777,0.4568484013925568,0.379445344209671,0.33481967,0.04929364641365478
TIMMDC1,0.002160370349884033,0.7942349702003174,0.6542245745658875,0.41823024,0.012411773176186688
WIPF1,0.0021513700485229492,0.8060521156486298,0.626288652420044,0.4762349,0.0038287497212362927
COASY,0.002120494842529297,0.4886501749588944,0.39126020669937134,0.50443894,0.002001494353595377
BMS1,0.0020978450775146484,0.4187651738221704,0.3500790596008301,0.27764925,0.10633844488643598
EPHA2,0.0020532608032226562,0.7718253625515701,0.6378712058067322,0.43159944,0.009630493770250376
PTPRC,0.0020529627799987793,0.6423773640360686,0.5526488423347473,0.59759814,0.00015030426164357744
POLRMT,0.0020366311073303223,0.35022898063785585,0.28152793645858765,0.39520943,0.018786506132824003
MRPS18B,0.0020198822021484375,0.5984592403915017,0.4655968248844147,0.62214804,6.60546571297223e-05
MRPS9,0.001986384391784668,0.4737531843304873,0.3801387846469879,0.67260253,9.602836565229403e-06
CCDC71L,0.0019805431365966797,0.738699658222876,0.6224349737167358,0.4942903,0.0025436461280091104
LPCAT1,0.0019715428352355957,0.5821999427010427,0.4351164698600769,0.35265288,0.037724443221184394
TTN,0.0019611120223999023,0.3064615127433991,0.23186811804771423,0.12938216,0.45883985679830014
NEU1,0.00194627046585083,0.8078226291751919,0.665306031703949,0.5581905,0.000493213270760577
NDC1,0.0019300580024719238,0.42428288475520193,0.3338727056980133,0.55380785,0.0005578429553586064
GULP1,0.0019084811210632324,0.45535391117199375,0.32425224781036377,0.38113776,0.02388464670991659
BLOC1S3,0.0019013285636901855,0.48170057420223195,0.3722456395626068,0.28469324,0.09739767780127967
SLC25A24,0.0019008517265319824,1.1143170273314582,0.9309038519859314,0.5718406,0.0003323890424214082
SDC4,0.0018786191940307617,0.9409370361043191,0.7696419358253479,0.6373334,3.832966848764141e-05
TMEM205,0.001848757266998291,0.5437397046046255,0.4371320307254791,0.47163868,0.0042341955013260775
H2AX,0.0018476247787475586,0.7195175467810948,0.49678894877433777,0.39126483,0.02011433286717625
ZEB2,0.0018135905265808105,0.5445498218406839,0.4263068735599518,0.23879358,0.16712627703000832
EGFR,0.001813054084777832,1.51610754137903,1.2878668308258057,0.7399454,3.7831740786894927e-07
WASF2,0.0017747282981872559,0.564718586625977,0.4144158363342285,0.29818082,0.08189055955029655
TPM3,0.0017701983451843262,0.634253051386595,0.5169153213500977,0.2722861,0.11355174345881129
LPCAT2,0.0017649531364440918,0.7075234907314588,0.5821325182914734,0.3773588,0.02543345994853331
RAB32,0.0017564892768859863,0.6459536952999884,0.48443228006362915,0.2287276,0.18629242124877168
RHOF,0.0017445087432861328,0.6935317563966229,0.5214141607284546,0.59275496,0.00017539363675132596
MRPS16,0.001741647720336914,0.5849342658533,0.4630018472671509,0.3513451,0.038490082029035505
SDF4,0.0017382502555847168,0.6653350753860118,0.5066815614700317,0.29283652,0.08778883002566151
FZD6,0.0017279982566833496,0.5842748321525127,0.4666864573955536,0.56131047,0.00045134951868817133
KRT18,0.0017203092575073242,3.5702247525373485,3.0411789417266846,0.87588954,5.6106131059864966e-12
GNAI2,0.0016936063766479492,1.2475723534588559,1.0087156295776367,0.46465173,0.004921516300327863
TMEM43,0.0016916990280151367,1.1313475508807136,0.9727948904037476,0.5622108,0.0004398722593029138
ACTN1,0.001682579517364502,1.1128339973307944,0.9222418665885925,0.33403036,0.04986480293061734
LYAR,0.0016759634017944336,0.7648881363579938,0.6196628212928772,0.296675,0.08352057325226603
GMDS,0.0016705989837646484,0.8729938943306386,0.7187869548797607,0.7527381,1.8286345273546294e-07
SIL1,0.0016599297523498535,0.5976705362445021,0.5005955696105957,0.83809674,3.3556680373896713e-10
UCHL5,0.0016574263572692871,0.6833956186084332,0.5418469905853271,0.58011353,0.00025946031723247877
TMCO1,0.0016368627548217773,0.7569260279041473,0.6270127892494202,0.6437455,3.01912361349208e-05
ARL6IP4,0.0016060471534729004,0.5201013634996634,0.4171810448169708,0.65288335,2.128106297915375e-05
P4HA2,0.00159531831741333,1.4042178836088477,1.1348977088928223,0.52654105,0.0011569173582313876
LRPAP1,0.0015930533409118652,0.7767918990504403,0.637751579284668,0.7601456,1.1763162523520863e-07
UNG,0.0015583634376525879,0.5013322664232179,0.39144137501716614,0.38528165,0.02227673014193817
DDX28,0.0015552639961242676,0.45961756757132477,0.36941319704055786,0.32579142,0.05614822611372564
FIS1,0.0015433430671691895,0.7016438672770561,0.5517969131469727,0.41934446,0.012156644507094245
CEBPB,0.0015277266502380371,1.1914690345105277,1.0102602243423462,0.7841623,2.507764261624067e-08
TAGLN2,0.0015003085136413574,1.0402812263919408,0.8558667302131653,0.090631045,0.6046150295196349
COL5A2,0.0014984607696533203,0.6537943262277043,0.5453251600265503,0.3616134,0.03280483792958793
LIN7C,0.001494765281677246,0.42032499259336575,0.343550443649292,0.23133457,0.1811863977055615
EXOSC3,0.0014928579330444336,0.3411504354481977,0.27046284079551697,0.30130208,0.07859038687968305
IMP3,0.0014851689338684082,0.5779730107299147,0.4455656409263611,0.2746803,0.11028755487028681
MME,0.0014785528182983398,1.2054019041681512,1.0150495767593384,0.46986434,0.004400359508962206
ECHDC3,0.0014535784721374512,0.6679222135339278,0.5218991637229919,0.47339272,0.004075289107805646
ARL6IP5,0.001407921314239502,0.9916600304603252,0.8691359162330627,0.3300647,0.05281502990290301
PPOX,0.0014039874076843262,0.5145975916607837,0.43484386801719666,0.2860846,0.09570146177079791
PTPMT1,0.0013706088066101074,0.7076155213713609,0.5932940244674683,0.5945582,0.0001656442950398723
KDSR,0.0013698339462280273,0.5968936967168297,0.46232375502586365,0.29481518,0.08556815085182802
SPTLC2,0.0013680458068847656,0.41148951770414444,0.33611351251602173,0.2409583,0.16319635869386975
MIA3,0.0013522505760192871,0.5013951863286435,0.3909331262111664,0.44989735,0.0066946539026201835
KIAA1522,0.0013505220413208008,0.6696492966841835,0.5549853444099426,0.6466177,2.708171859759402e-05
POLR3D,0.001349031925201416,0.5277344280838675,0.44574761390686035,0.562877,0.00043154767201251536
IDH3G,0.0013244152069091797,0.6521353017392918,0.5035086274147034,0.5375941,0.000867158958346897
NME7,0.0013059377670288086,0.5605605120445522,0.3880317509174347,0.24847712,0.15006301473064143
LGALS3BP,0.0013031959533691406,1.394993766784415,1.125396490097046,0.61978936,7.16992589702614e-05
MMTAG2,0.0012902617454528809,0.5086286002552246,0.39291810989379883,0.21617968,0.2122870592530905
ETHE1,0.00128859281539917,1.4254358160581253,1.269588828086853,0.5386758,0.0008425878724739714
COX6B1,0.0012704730033874512,0.6560285966777991,0.511512279510498,0.46157876,0.005253019366188317
FDXR,0.001253962516784668,0.885128157490568,0.6855382919311523,0.24863023,0.1498036858277185
NOP53,0.0012521147727966309,0.6700994184023268,0.5498272180557251,0.37125576,0.028109180766730926
PCBD2,0.0012503862380981445,0.4135992229518933,0.3322618305683136,0.2573865,0.13551649613862027
MALSU1,0.0012483596801757812,0.42026764584268306,0.3276107907295227,0.44517222,0.007367464621482836
PARVA,0.0012453794479370117,0.622720830385048,0.4542422890663147,0.1282983,0.46264346823993613
UFSP2,0.0012406110763549805,0.3976769574962326,0.2975947856903076,0.20149894,0.24574597189740782
BORCS6,0.0012191534042358398,0.4535917476145994,0.3543882369995117,0.20383567,0.24019732304467606
FAHD1,0.0011767745018005371,0.7091804422444388,0.5680975317955017,0.42384708,0.011170213912413117
S100A16,0.0011368989944458008,1.7060169549884339,1.3284130096435547,0.7665732,7.918950295538548e-08
