Feature,R2,RMSE,MAE,Correlation,P_value
TKFC,-0.003527045249938965,0.9077614971810122,0.7540488243103027,-0.7165499,1.2904835412860615e-06
CFAP20,-0.003530263900756836,0.3862559699550843,0.3048035204410553,0.64470994,2.9112746796444906e-05
APPL2,-0.003530263900756836,0.4171685911029549,0.3580816686153412,0.3121977,0.06787311162070751
NUCB1,-0.00353085994720459,0.7452088945781445,0.6346865892410278,-0.71040636,1.7461476969545442e-06
RPIA,-0.0035418272018432617,0.4408783752305717,0.3757531940937042,-0.32040375,0.06058604569149263
XPOT,-0.003543853759765625,0.7714562133284684,0.5731683373451233,0.6133339,8.94381276978583e-05
PIH1D1,-0.003544330596923828,0.7241766529543348,0.5416644811630249,0.072624005,0.6784393491398412
STX3,-0.0035445690155029297,0.5752094312401996,0.4613684415817261,0.40149736,0.016821388873692153
SACM1L,-0.003551959991455078,0.4534704437224229,0.37972280383110046,-0.4184688,0.012356772561537478
GSDME,-0.003554105758666992,0.5730050163349049,0.43032610416412354,-0.0545703,0.7555348179866669
RALA,-0.003557443618774414,0.4756122088372795,0.3825100064277649,0.19513488,0.2612896088354123
KLC2,-0.0035593509674072266,0.6558364746021752,0.5221065878868103,0.5353387,0.0009204370258728125
EIF2A,-0.003560662269592285,0.7508607931404506,0.5562782883644104,0.4134204,0.013565707026766901
WDHD1,-0.0035741329193115234,0.410554764923154,0.3298496603965759,-0.4798318,0.0035353392378418337
ITM2C,-0.0035774707794189453,0.46563045063284797,0.3797859847545624,-0.22819188,0.1873541249933045
POFUT2,-0.0035812854766845703,0.7043034532592058,0.5627024173736572,-0.37881646,0.024826483709039036
POLR1A,-0.003581404685974121,0.41134239527047367,0.31621551513671875,0.09122188,0.6022515550279933
ACSF2,-0.003581523895263672,0.8198570440285794,0.6640517711639404,0.6198381,7.157831226229076e-05
CAMSAP2,-0.003583669662475586,0.5760233024810895,0.4542311429977417,0.048928387,0.7801536751700411
SMC2,-0.0035970211029052734,1.0093773218842719,0.8065492510795593,0.6724449,9.666418938755479e-06
CSNK1A1,-0.0036001205444335938,0.5363597007619566,0.4374788999557495,-0.15745373,0.3663497388453518
SLC2A1,-0.003601670265197754,1.1316925300279477,0.9514172077178955,0.78325045,2.668668248294842e-08
CTSH,-0.0036023855209350586,0.715240118481812,0.586548388004303,0.405918,0.015545362816991861
MTFP1,-0.003606438636779785,0.507569974059105,0.4111792743206024,0.6925499,4.032352349636971e-06
MAN1B1,-0.0036182403564453125,0.6030311244583533,0.48917120695114136,0.79213285,1.4373946511243991e-08
BAD,-0.0036219358444213867,0.5924363662655757,0.415045827627182,0.14993946,0.38994712686225635
BORCS6,-0.0036319494247436523,0.45469197274331713,0.3551795482635498,-0.21591392,0.21286349244948669
CST3,-0.0036382675170898438,0.7969567874001223,0.5669392347335815,0.40525436,0.015731575370310565
MRPL18,-0.0036438703536987305,0.4384736568635022,0.34670424461364746,-0.6834513,6.040284631588169e-06
SYNPO,-0.0036438703536987305,0.6258505517349316,0.4873901307582855,0.22668153,0.19037031923021958
BAG3,-0.0036505460739135742,0.616112799469691,0.49255043268203735,-0.270571,0.11593424872155689
CBX5,-0.003651142120361328,0.8946576424805415,0.7478254437446594,-0.7713707,5.845517521186483e-08
SURF4,-0.0036516189575195312,0.7338926476234646,0.6034744381904602,0.336627,0.04800549685911941
ITSN2,-0.0036531686782836914,0.487278159724814,0.3984704613685608,0.5117776,0.0016752205541927343
FNDC3A,-0.003657817840576172,0.4466780588698293,0.3710983693599701,0.45389512,0.0061672099209515415
KEAP1,-0.0036606788635253906,0.37159370073198333,0.3006010353565216,0.36873233,0.02928108987204237
SLC44A2,-0.0036668777465820312,0.6606485461150409,0.564516544342041,0.56919974,0.00035924207985931346
GPSM1,-0.0036867856979370117,0.4830185138953009,0.38076481223106384,0.405185,0.015751150433568204
PKP3,-0.003688216209411621,0.9881657770418472,0.8412917256355286,0.17849822,0.3049259113606018
ZNF787,-0.0036911964416503906,0.5150094259195755,0.3705165982246399,0.4910583,0.0027412737119213155
PDLIM5,-0.0036984682083129883,1.1603801267248266,0.9413312673568726,0.38841614,0.021121020282991225
MRPS22,-0.0037047863006591797,0.5037243536959258,0.396468847990036,0.6962503,3.406948516327103e-06
SLMAP,-0.0037064552307128906,0.7131249447687982,0.6122037768363953,0.6448017,2.9012080321935422e-05
CNPY2,-0.003710031509399414,0.5721025462396133,0.47249358892440796,0.3347526,0.04934200874171078
PAAF1,-0.003712892532348633,0.5357106254089286,0.4146212637424469,-0.5506726,0.0006085823510824906
DCTN1,-0.0037168264389038086,0.6942357287411645,0.5436726212501526,-0.61141974,9.540910601828346e-05
RBBP6,-0.0037174224853515625,0.4053869616978321,0.32180631160736084,-0.20951898,0.2270556868390196
HSD17B7,-0.0037206411361694336,0.4885001950532022,0.3856918513774872,0.025389206,0.8848903906275613
MUC1,-0.003723740577697754,1.3185577017346075,0.9629428386688232,-0.524114,0.0012309214911309658
RHOG,-0.0037366151809692383,0.8353832938995371,0.6891480088233948,-0.7023098,2.5712597652875663e-06
STAMBP,-0.0037451982498168945,0.6180472843697785,0.46532386541366577,-0.6175686,7.740721900016055e-05
CENPF,-0.0037484169006347656,0.5292977758871484,0.417760968208313,0.33308226,0.0505579324215849
TJAP1,-0.003750324249267578,0.5908636408279492,0.45080646872520447,-0.15195194,0.3835425506030542
NIPSNAP2,-0.003754734992980957,0.5525771008286112,0.45628437399864197,0.16664767,0.3386637461227314
DOHH,-0.003756999969482422,0.6035283899037518,0.476126104593277,0.48825064,0.0029236775029432586
AP2A2,-0.0037587881088256836,0.3664715665987309,0.29772043228149414,0.24037269,0.1642529960312828
PEX14,-0.003765583038330078,0.5479931707844214,0.41323012113571167,0.3766448,0.025735179270402142
PSMD12,-0.003769397735595703,0.5757581097987845,0.42632317543029785,-0.4743157,0.003993768921188558
PSMD3,-0.003772735595703125,0.5814172975699762,0.460204541683197,-0.5262721,0.001164920011400368
NLE1,-0.0037775039672851562,0.37311812913661174,0.31268754601478577,-0.2527245,0.14299270642904843
RPS13,-0.0037842988967895508,0.4708879828034168,0.377527117729187,-0.08027704,0.6466516504933271
LGMN,-0.0037844181060791016,0.48130799476646013,0.3873925507068634,-0.22350425,0.1968259682636344
RPS7,-0.0037938356399536133,0.3944697757076916,0.2903980016708374,-0.12716287,0.4666457213265456
TMCO1,-0.0038042068481445312,0.7589858498316016,0.6360718607902527,0.69899017,3.002430747613702e-06
HPRT1,-0.0038083791732788086,1.3019684651887726,1.071199893951416,0.7836316,2.6002909830355774e-08
ITCH,-0.0038127899169921875,0.42622441668099376,0.3220824599266052,-0.1545529,0.37535666944691437
KAT8,-0.0038259029388427734,0.3590521606271403,0.29286718368530273,-0.4684948,0.004532445983466459
CHDH,-0.003832221031188965,0.5570532357048888,0.39138078689575195,-0.1834539,0.29147220773897853
COA4,-0.0038330554962158203,0.47970420982258305,0.38893672823905945,-0.632706,4.538322079015181e-05
TMED5,-0.0038427114486694336,0.5733162671236445,0.4745660424232483,0.4350149,0.009011670301266846
ADSL,-0.0038448572158813477,0.8898835358336898,0.6854580640792847,-0.6930849,3.935884699763595e-06
SDHAF2,-0.0038611888885498047,0.4212997541277947,0.33543363213539124,0.5263899,0.0011614093233207683
CLN5,-0.003861546516418457,0.7183481834747103,0.5719161033630371,0.32843828,0.05406456878305151
OPA1,-0.003864884376525879,0.47941654020365576,0.37775564193725586,-0.35571578,0.035979666028478005
SLC7A5,-0.003865361213684082,1.2488410345274747,0.9633515477180481,0.53408206,0.0009513566810738188
RAB5A,-0.003872394561767578,0.7096294064515171,0.5768892765045166,-0.63004744,4.99465974195722e-05
USP8,-0.0038737058639526367,0.34370505515960126,0.2645406126976013,-0.10263494,0.5574069575784097
HADHA,-0.0038907527923583984,0.7955363754812835,0.6604007482528687,-0.71142495,1.6616415967059514e-06
RRP12,-0.0038995742797851562,0.5835943546317567,0.4498935639858246,0.38638684,0.021863398242597577
ACYP2,-0.003910064697265625,0.4542422497119129,0.3608967959880829,-0.40621173,0.015463535884531086
STAT6,-0.0039119720458984375,0.506718528246412,0.39673182368278503,-0.046528973,0.7906893646463671
P4HA2,-0.0039283037185668945,1.408096880879648,1.1306260824203491,0.4941401,0.002552547584753815
ARFGAP1,-0.0039293766021728516,0.551073740678925,0.4434281885623932,-0.15629186,0.36994192036870166
CUX1,-0.003930926322937012,0.4648025237963666,0.3362632393836975,-0.3765288,0.025784526214108525
MRPL3,-0.003930926322937012,0.3890090706535067,0.3234770596027374,-0.60348684,0.00012416275033795183
BYSL,-0.003931999206542969,0.48081078799076954,0.39876553416252136,-0.42818367,0.01028508698052866
NGLY1,-0.003933906555175781,0.38839188271824665,0.321140855550766,0.12754156,0.46530904443634413
BIRC6,-0.0039376020431518555,0.39105717593521505,0.3120003938674927,0.4251817,0.010891204584558176
PTPN6,-0.003947615623474121,0.5737157681793514,0.48222580552101135,0.2714945,0.11464672421883394
YBX1,-0.003949880599975586,0.5849361000455955,0.45316973328590393,0.36102137,0.03311281221930449
SEC23B,-0.003953814506530762,0.5554644019792356,0.40651455521583557,-0.07101725,0.6851850816272955
SERINC1,-0.003955721855163574,0.4501991851044291,0.35064226388931274,0.44714224,0.007080232303823885
PHLDA2,-0.003960013389587402,0.3915620056112689,0.29917797446250916,-0.10702151,0.5405936945511008
NUDT1,-0.0039604902267456055,0.5340624023223127,0.4425581693649292,-0.715117,1.3857494285451645e-06
ACO2,-0.003972411155700684,0.48170821496045685,0.37784916162490845,0.13022956,0.4558775128869208
RPL28,-0.003973960876464844,0.4380019748209934,0.35230526328086853,0.17815143,0.30588216042892896
SYNE1,-0.003977537155151367,0.5235487122320317,0.40590900182724,0.34952402,0.03957708016625149
DDX56,-0.003980398178100586,0.5328210992203084,0.4129716157913208,0.08191107,0.6399413176702459
MLEC,-0.0039806365966796875,0.7967638050364002,0.6332456469535828,-0.21008277,0.2257793402262029
PDE6D,-0.0039910078048706055,0.6075028000676809,0.47638335824012756,-0.7383618,4.127408481201526e-07
MYBBP1A,-0.0039937496185302734,0.605103684163198,0.4953272044658661,-0.38767746,0.021388811578492227
RABGEF1,-0.004009604454040527,0.32206354452208463,0.2695140540599823,0.14815533,0.39567632788084145
HECTD1,-0.004023909568786621,0.5186158339949366,0.4171583354473114,-0.16568932,0.3414881922466447
FADS2,-0.004025459289550781,0.7292277355960542,0.5479230880737305,0.21123172,0.2231932085339741
RBX1,-0.004026532173156738,0.5511477718584741,0.4119386374950409,-0.08095449,0.6438661428018153
WIPF2,-0.004026889801025391,0.6805005308102927,0.5457568764686584,-0.17805524,0.3061473533579396
SERPINB1,-0.00403141975402832,0.7921614272061187,0.6484660506248474,-0.4227417,0.011405881886414606
SWAP70,-0.004035830497741699,0.689692231556573,0.523673951625824,0.22953358,0.184703139913473
LDHA,-0.00404512882232666,0.915346401390353,0.6934462785720825,-0.16139615,0.3543171446319734
ARHGEF7,-0.004052162170410156,0.49953653790369096,0.41285404562950134,-0.69078594,4.365917463047862e-06
CAVIN1,-0.004063844680786133,1.8880167853651828,1.598036289215088,0.32942435,0.0533042304444741
GART,-0.004071593284606934,1.0798464866430186,0.8387030363082886,-0.32783112,0.05453697858221914
MMTAG2,-0.004091501235961914,0.509997172768554,0.3897494375705719,0.16228496,0.351637621371191
GATD1,-0.004097580909729004,0.4631381600295268,0.36690086126327515,-0.2119267,0.221638713483535
PRKAR2B,-0.004107236862182617,0.8410827368976012,0.6739714741706848,-0.3268667,0.05529421758599178
PRSS8,-0.004117250442504883,0.6361933219411674,0.4667722284793854,0.36466223,0.03125557601491725
IDH3A,-0.004121661186218262,0.6389950042747223,0.49847838282585144,0.43370858,0.009244241483417865
ARID2,-0.004134058952331543,0.48195008903804953,0.39229559898376465,-0.5350761,0.0009268217559319619
HK1,-0.004140257835388184,0.5941440629828287,0.45249906182289124,-0.032380804,0.8534968731055449
CSE1L,-0.004144072532653809,0.8634933625359881,0.6995806097984314,-0.546799,0.0006768928036979208
CEBPZ,-0.0041474103927612305,0.3935099119552126,0.31614306569099426,0.110699974,0.5266840445892095
MRPL13,-0.004152178764343262,0.5052940420484614,0.3994337320327759,0.30585003,0.07396759457244366
NUP133,-0.004156231880187988,0.4058988961298054,0.28468403220176697,0.107018866,0.5406041273697635
NPM3,-0.0041620731353759766,0.9148493583370472,0.761480450630188,-0.2755297,0.10914654272687291
NDUFS3,-0.0041762590408325195,0.4207822103733757,0.3244456648826599,0.084633484,0.6288236895372195
MRPS11,-0.004185676574707031,0.5065320524352549,0.4014227092266083,-0.5889334,0.00019777193023417256
ANXA9,-0.004190921783447266,0.6361009607958182,0.5223443508148193,-0.061142772,0.7271527413120175
DDT,-0.0041953325271606445,0.6115250437888118,0.5265722274780273,-0.32707536,0.055129636655063756
DCAF13,-0.004197597503662109,0.47727899939474044,0.3635222911834717,0.461808,0.005227642946855611
GNE,-0.0042029619216918945,0.5165458894379406,0.4225454032421112,0.12488356,0.4747359120166962
HAUS1,-0.0042029619216918945,0.37803236480823493,0.3239026963710785,0.30027413,0.0796656513485593
CD59,-0.004206538200378418,0.9587045171858652,0.8158057332038879,0.69322973,3.910154709778317e-06
TMED10,-0.004212856292724609,0.5911448950627033,0.4860084652900696,-0.63342655,4.4212938504276656e-05
DRG1,-0.004222989082336426,0.6409989172915928,0.4735197424888611,0.37201363,0.027764865315751692
TRIM3,-0.004225015640258789,0.5070254756087309,0.3669716715812683,0.34858412,0.04014772635190798
WASF1,-0.0042455196380615234,0.5987078571420782,0.46550697088241577,-0.37717554,0.025510612580050596
DHRS2,-0.004264950752258301,1.164689682328227,0.9365347623825073,-0.0655829,0.7081766507791902
MDN1,-0.004266023635864258,0.5883665471342002,0.48510339856147766,0.3447138,0.042568215230043255
IKBIP,-0.004268765449523926,1.3851202119376678,1.1713995933532715,0.5079407,0.001839459150873389
HMOX2,-0.004269957542419434,0.818584838981788,0.6692306399345398,-0.475443,0.0038961082616537847
HABP4,-0.004271507263183594,0.45832873652782863,0.38070425391197205,-0.17974868,0.3014948617467089
HIGD2A,-0.004274725914001465,0.37502550992028916,0.29036974906921387,-0.25585526,0.13793945502265698
MAPRE2,-0.004283905029296875,0.6933119421839501,0.5144327282905579,-0.34115914,0.04489366820143409
ITGB4,-0.004285693168640137,1.599571888988614,1.3076797723770142,-0.42501944,0.010924781139849644
PRRC1,-0.004294991493225098,0.5413004817282554,0.41888514161109924,-0.26652515,0.12170279146978162
FDPS,-0.004308819770812988,0.9441530667969973,0.7422041893005371,0.5138458,0.0015921419974955198
PML,-0.004309415817260742,1.2446592199286346,1.0872620344161987,-0.6265674,5.6545354234920464e-05
NSRP1,-0.004320740699768066,0.49827233989281694,0.3567749857902527,-0.08568728,0.6245414381876906
PCM1,-0.0043288469314575195,0.41722331018379394,0.330208957195282,-0.47123915,0.004271135993338316
PRKCI,-0.004335880279541016,0.573170178129298,0.4742608666419983,0.17051885,0.32740039672653043
SH3PXD2B,-0.004338979721069336,0.5858116014645245,0.4698992073535919,0.12822339,0.46290680788107935
STX4,-0.004348158836364746,0.6420936729404,0.5537988543510437,-0.7966061,1.0406642093556374e-08
OGDH,-0.004349827766418457,0.6607342283450042,0.5514517426490784,-0.5315014,0.0010177450351018685
SH3GLB1,-0.004352092742919922,0.7584782065527798,0.6126324534416199,-0.593396,0.00017187080891446595
TNC,-0.004367470741271973,0.7359242027037102,0.5765498280525208,0.30592048,0.0738976880852011
MARS2,-0.004375815391540527,0.5240817020198993,0.40809890627861023,-0.30270097,0.07714519550525928
POU2F1,-0.004378676414489746,0.5989603761278782,0.48782795667648315,0.58071995,0.0002547252620525292
PRRC2A,-0.0043795108795166016,0.6170034496297496,0.4908149242401123,0.24380963,0.1581220864025819
CTPS1,-0.0043828487396240234,1.2628024617083833,1.0472825765609741,-0.58300304,0.00023758306806904934
HNRNPUL2,-0.004394054412841797,0.5623958544216822,0.43390920758247375,-0.25707528,0.13600630398139224
MTMR1,-0.004398465156555176,0.3569812455834278,0.27194687724113464,0.37911755,0.02470264917996924
RELL1,-0.0044002532958984375,0.527503321488034,0.38301801681518555,0.12641752,0.469283336956189
MTPAP,-0.0044002532958984375,0.39636948522907595,0.3111863434314728,-0.3118441,0.06820187756210686
SNX4,-0.004402279853820801,0.4957070683411892,0.37313032150268555,-0.37390855,0.026919038522855925
STT3B,-0.004406094551086426,0.6458775648742033,0.5348202586174011,-0.64518267,2.859707346695669e-05
VARS2,-0.004406452178955078,0.3839460639041973,0.3145095705986023,-0.22565901,0.19243139692480182
YRDC,-0.004411220550537109,0.34509816012042654,0.2734421491622925,0.021645391,0.9017747491953916
DHX33,-0.004415988922119141,0.49500333541651886,0.4085693955421448,0.1746215,0.3157202184954486
NUDCD3,-0.004416227340698242,0.5117034327420391,0.4126488268375397,-0.511952,0.0016680757874323344
C9orf78,-0.0044214725494384766,0.5029557600948108,0.38004669547080994,0.4969067,0.002392873843668179
SMARCA1,-0.004433631896972656,0.4875882686274375,0.36128222942352295,-0.014146035,0.9357171734587436
PRPSAP2,-0.004439830780029297,0.7390570223002443,0.5768079161643982,-0.6909091,4.3418164758421306e-06
DSG2,-0.004451870918273926,1.2936281672070438,1.0879560708999634,0.6938386,3.8035668478766457e-06
ZMYND11,-0.0044536590576171875,0.6402662249516069,0.5040233135223389,0.33366978,0.050127507471217005
JUNB,-0.004456043243408203,0.6163913081960526,0.5089667439460754,0.29854962,0.08149509128121123
SAP18,-0.004457712173461914,0.34813426940261105,0.25135377049446106,-0.049704142,0.7767552868631039
UMPS,-0.004465699195861816,0.6907720297090428,0.5610470771789551,-0.61216134,9.305425340450045e-05
CUL3,-0.004474163055419922,0.6604965732219898,0.47986456751823425,-0.2945056,0.0859127218037442
MPHOSPH10,-0.004475593566894531,0.47393848740943817,0.3683966100215912,0.27853462,0.10518176465069899
ANKFY1,-0.0044792890548706055,0.5265659388760979,0.4032418131828308,-0.15369906,0.37803260309881154
MRPS31,-0.004486083984375,0.46594452551413273,0.3753441572189331,0.4671445,0.004666007288950148
CAPZA2,-0.004494071006774902,0.5445154513416508,0.451050341129303,0.2506775,0.14636919411016833
SCCPDH,-0.004494905471801758,0.7337093583115234,0.5618389844894409,0.27901962,0.10455226406759643
RIF1,-0.004500269889831543,0.4256342712938616,0.3302755057811737,-0.5664879,0.00038881417161695645
UBXN7,-0.004503726959228516,0.6784533773538486,0.5749010443687439,-0.70831424,1.9321672057625108e-06
CKS1B,-0.004508018493652344,0.5507381774076692,0.3936212956905365,-0.02637051,0.8804725274162886
VIRMA,-0.004516482353210449,0.43172127846175185,0.34054842591285706,-0.44236618,0.007793757384427024
PDS5B,-0.0045166015625,0.791810942770935,0.6247981190681458,-0.29837683,0.08168024270124997
IGBP1,-0.0045318603515625,0.6807679106688351,0.48394301533699036,-0.12868503,0.46128442951582294
PLA2G4A,-0.004533529281616211,0.6292359808662401,0.4710572361946106,-0.27576962,0.10882599931596973
CDCA8,-0.004534602165222168,0.5087317143371286,0.41504842042922974,0.43883044,0.008360746428282701
USP15,-0.004535555839538574,0.37141151877049516,0.2912631630897522,-0.03727358,0.8316558104241916
LSM12,-0.0045365095138549805,0.7471137140170586,0.5325956344604492,-0.23894951,0.1668409579310318
PDCD5,-0.004538059234619141,1.2507881064289599,0.9289407730102539,0.4218278,0.011603872919113904
CIAO1,-0.004549384117126465,0.52297594588053,0.3519468307495117,0.211772,0.22198416674471272
ZBTB7A,-0.004555821418762207,0.5473743883379097,0.43639445304870605,-0.024821457,0.8874481156213426
MCRIP1,-0.004564523696899414,0.8951145918706741,0.6919344067573547,0.5165573,0.0014887118102693646
TMX2,-0.0045680999755859375,0.625627846077801,0.5418335795402527,0.6503154,2.3506223080058794e-05
RPP38,-0.004578113555908203,0.3619537710525343,0.28013303875923157,0.3461201,0.04167546843267444
STMN1,-0.004586935043334961,2.135781370203845,1.7812066078186035,-0.82329035,1.264837899139821e-09
DHFR,-0.004587292671203613,0.5681020934351897,0.47181418538093567,-0.31160402,0.06842582993251527
HEATR3,-0.004590868949890137,0.5687826094868139,0.496576189994812,0.14641103,0.40132426862209714
MACROH2A1,-0.004596829414367676,0.5338627295078725,0.4300753176212311,-0.20833689,0.22974817173184225
TSFM,-0.004606127738952637,0.5193822833582247,0.427961140871048,0.39631602,0.018427414295616253
RBMX2,-0.004606485366821289,0.5777283416082231,0.4438737630844116,-0.37684256,0.025651357117441143
RPN2,-0.0046089887619018555,0.7351103813950514,0.6154568195343018,0.7351141,4.925072614738595e-07
LSR,-0.004614353179931641,0.7490542727493231,0.614957332611084,0.43583107,0.008868927326405507
CKAP5,-0.004616975784301758,0.6818560503066932,0.5314931273460388,0.1542062,0.3764420569309885
MCCC1,-0.004618048667907715,0.810847803348074,0.6925954818725586,-0.32483122,0.056919593494994
PVR,-0.0046204328536987305,0.8668217618033363,0.7351612448692322,-0.73135275,6.024398619187745e-07
PRAF2,-0.004622220993041992,0.8281648014508475,0.6356357336044312,-0.05908227,0.7360144218951195
GALNT3,-0.004626870155334473,0.4957535395676241,0.3845118284225464,0.31367618,0.06651185631758261
CBFB,-0.004635334014892578,0.6643767118387068,0.5832545161247253,0.6305502,4.9053177663863486e-05
PPA2,-0.004640698432922363,0.7480691851682837,0.6045314073562622,0.42604718,0.01071341607560137
MSI2,-0.004643440246582031,0.6822612964384049,0.5424452424049377,0.7753344,4.523625863867922e-08
RPP25,-0.004643559455871582,0.5669494129199736,0.4255870282649994,0.20172179,0.24521325755438153
DYNC1H1,-0.0046460628509521484,0.7409887169199003,0.5563684105873108,-0.52730083,0.001134568071726998
PLSCR3,-0.00464940071105957,0.6129187466240121,0.5052748322486877,0.61306655,9.025143019511322e-05
IL6ST,-0.004656076431274414,0.6366186238764838,0.5126224756240845,0.47697023,0.003767112839145092
LYPLA2,-0.004657387733459473,0.6645356007677308,0.5107935070991516,0.54646236,0.0006831385518445182
ACAA1,-0.004663228988647461,1.1527321371110415,1.0036468505859375,0.9107398,3.1853977052361414e-14
HIBADH,-0.004668593406677246,1.0436912063212096,0.8635855317115784,-0.65348697,2.0786506181596855e-05
ARPP19,-0.004671812057495117,0.5283039816766812,0.4241160750389099,0.52879924,0.0010916055157777283
ATP6V1G1,-0.004673480987548828,0.6875859553616476,0.5442272424697876,-0.57993793,0.000260846009099693
GGCT,-0.004683256149291992,1.2090888894899283,1.0283325910568237,-0.60226667,0.00012921657887502157
DMAC2,-0.004692196846008301,0.39494515415482995,0.3167451322078705,0.0551916,0.7528375990871495
VAMP8,-0.0047043561935424805,0.8080583725773027,0.683624267578125,-0.815185,2.4855840881435633e-09
RPRD1A,-0.0047065019607543945,0.8921558875581219,0.7633463144302368,0.865822,1.8793429634554578e-11
TBCC,-0.004711270332336426,0.9759529347562694,0.7747305631637573,0.6173918,7.78787375133939e-05
EMC8,-0.0047147274017333984,0.4553471699057985,0.3857165277004242,0.3848067,0.022456374466674974
PLOD2,-0.0047158002853393555,1.5171972555363495,1.20255446434021,0.20585927,0.2354608310060941
CDKAL1,-0.004717350006103516,0.4183614793113693,0.32042932510375977,-0.34796292,0.040528612309500216
HDAC7,-0.00471949577331543,0.3717580571343668,0.3024786114692688,0.2879867,0.09341928154143193
IDH2,-0.004722476005554199,1.1297651673100972,0.8558667898178101,-0.55815536,0.0004937058348574671
NDUFAF3,-0.004723668098449707,0.2806498959973875,0.20989523828029633,-0.020497791,0.9069593843660397
IGF2BP3,-0.004727363586425781,0.6874044742109535,0.559550940990448,-0.3406396,0.04524192371772769
DDAH1,-0.004744291305541992,0.9525115430938463,0.6963326930999756,-0.364936,0.03111941079667186
RAB11FIP5,-0.004750370979309082,0.7316884755843069,0.6051098704338074,0.54151624,0.0007809699898571633
FN3K,-0.004767179489135742,0.6264078020631817,0.49012070894241333,0.29227138,0.08843120534786864
C19orf25,-0.004770517349243164,0.3851891718290741,0.312605082988739,-0.0910489,0.6029429740118896
RAF1,-0.004778504371643066,0.5647215947222076,0.4696394205093384,-0.49625903,0.002429457374567243
KRT73,-0.0047789812088012695,2.060124850332207,1.6767702102661133,-0.7701899,6.303248579971195e-08
DHTKD1,-0.004779219627380371,0.7490393128385063,0.5633644461631775,-0.22820428,0.18732950702988735
NDUFB7,-0.004782319068908691,0.45375866813366855,0.35936209559440613,-0.4447265,0.0074338152767237506
KNSTRN,-0.004782676696777344,0.385709080301461,0.3047899007797241,-0.0403603,0.8179387488312144
NIPSNAP1,-0.004814743995666504,0.5888297352181073,0.4718340337276459,0.11499013,0.5106848383712009
APOOL,-0.0048171281814575195,0.4921502144632567,0.38737785816192627,0.342454,0.04403504201545786
NOC2L,-0.004817843437194824,0.5051297261017712,0.42184096574783325,0.21890436,0.2064409515737062
CBR1,-0.004824280738830566,0.9714276931111588,0.7453592419624329,0.11198661,0.5218603031354384
PRMT5,-0.004836440086364746,0.7879753555181346,0.6187407970428467,-0.64885056,2.4868015019849998e-05
MVK,-0.004837155342102051,0.36873016546537885,0.28341469168663025,-0.1814009,0.29699887975769607
BLMH,-0.004837989807128906,0.9719952401605866,0.7250828742980957,-0.52780807,0.0011198612012075864
BCR,-0.004846096038818359,0.4107566254128459,0.33384767174720764,-0.14962466,0.3909542468489876
PPP2R5D,-0.004850983619689941,0.5719921773712401,0.43732815980911255,-0.3859913,0.022010588472680018
UQCR10,-0.0048531293869018555,0.6560466769275362,0.4974742829799652,-0.6364632,3.9575125678536744e-05
TCF25,-0.00485682487487793,0.5945342055058047,0.47863078117370605,-0.42409077,0.011118825131807682
EGLN1,-0.004858732223510742,0.5096833319759626,0.40180328488349915,0.45807344,0.0056544739975961725
RBM4,-0.004872560501098633,0.4814445542025833,0.37593498826026917,-0.08199494,0.6395979106399325
KIF14,-0.004874110221862793,0.5660717732951492,0.4493904411792755,-0.05050064,0.7732707946416689
CENPX,-0.004889249801635742,0.3385410773443326,0.26721855998039246,0.055550646,0.7512801926163323
TRIM26,-0.004889369010925293,0.5402653308089487,0.4158501625061035,-0.34333792,0.04345652504037721
PAF1,-0.004892230033874512,0.3859025452881062,0.28691449761390686,0.51140964,0.0016903948586354338
ABCF3,-0.004895925521850586,0.5099648857183011,0.38795703649520874,-0.26713085,0.12082582776539301
RTN3,-0.004898190498352051,0.5880764892386721,0.46765702962875366,0.2549818,0.13933603296274608
SMC1A,-0.0049054622650146484,0.5874325815030005,0.46469956636428833,-0.5516519,0.0005923096595114628
DCXR,-0.004905819892883301,0.73869368724199,0.5990040898323059,0.38864473,0.02103874703344919
ST14,-0.004908204078674316,0.7627694732520806,0.5893452763557434,0.5065368,0.0019029909086187731
LYAR,-0.004910945892333984,0.7674073473395948,0.6217193603515625,-0.18928933,0.2761258284298415
EPN1,-0.004912853240966797,0.4899756824288374,0.3850092589855194,0.00464401,0.9788770467307902
ZNF609,-0.004915952682495117,0.32820584799788577,0.2712792158126831,0.4947141,0.0025186770112025423
RNF213,-0.00492703914642334,0.728626682519729,0.6266504526138306,0.5743122,0.00030889174458309407
GSPT2,-0.00493168830871582,0.6586437165661032,0.46530991792678833,-0.5509395,0.0006041069421513463
SARG,-0.004939913749694824,0.780517158114428,0.6155613660812378,-0.41452867,0.013292137289567919
TECR,-0.0049436092376708984,0.4049686434757644,0.2821212112903595,0.40657252,0.015363507239599995
FEN1,-0.0049555301666259766,0.9656079312393065,0.7962982654571533,0.62735057,5.499526156495016e-05
NCBP3,-0.004964470863342285,0.3045877513465059,0.256937175989151,-0.28586045,0.09597328015632685
THOC6,-0.004971861839294434,0.36960508000166903,0.28476718068122864,0.39785615,0.017937218278535803
MTR,-0.00498199462890625,0.5862211176787175,0.48795464634895325,0.557692,0.0005002130576262536
POLR1F,-0.004989981651306152,0.4176743085263082,0.3404381573200226,0.32141253,0.059734693060651996
NOLC1,-0.004996299743652344,0.690314017484559,0.5703209638595581,-0.018286243,0.9169610806652544
